Time Step,Queue 0 PRBs,Queue 1 PRBs,Queue 2 PRBs
0,5,5,40
1,5,5,40
2,5,5,40
3,5,5,40
4,5,5,40
5,5,5,40
6,5,5,40
7,5,5,40
8,5,5,40
9,5,5,40
10,5,5,40
11,5,5,40
12,5,5,40
13,5,5,40
14,5,5,40
15,5,5,40
16,5,5,40
17,5,5,40
18,5,5,40
19,5,5,40
20,5,5,40
21,5,5,40
22,5,5,40
23,5,5,40
24,5,5,40
25,5,5,40
26,5,5,40
27,5,5,40
28,5,5,40
29,5,5,40
30,5,5,40
31,5,5,40
32,5,5,40
33,5,5,40
34,5,5,40
35,5,5,40
36,5,5,40
37,5,5,40
38,5,5,40
39,5,5,40
40,5,5,40
41,5,5,40
42,5,5,40
43,5,5,40
44,5,5,40
45,5,5,40
46,5,5,40
47,5,5,40
48,5,5,40
49,5,5,40
50,5,5,40
51,5,5,40
52,5,5,40
53,5,5,40
54,5,5,40
55,5,5,40
56,5,5,40
57,5,5,40
58,5,5,40
59,5,5,40
60,5,5,40
61,5,5,40
62,5,5,40
63,5,5,40
64,5,5,40
65,5,5,40
66,5,5,40
67,5,5,40
68,5,5,40
69,5,5,40
70,5,5,40
71,5,5,40
72,5,5,40
73,5,5,40
74,5,5,40
75,5,5,40
76,5,5,40
77,5,5,40
78,5,5,40
79,5,5,40
80,5,5,40
81,5,5,40
82,5,5,40
83,5,5,40
84,5,5,40
85,5,5,40
86,5,5,40
87,5,5,40
88,5,5,40
89,5,5,40
90,5,5,40
91,5,5,40
92,5,5,40
93,5,5,40
94,5,5,40
95,5,5,40
96,5,5,40
97,5,5,40
98,5,5,40
99,5,5,40
100,5,5,40
101,5,5,40
102,5,5,40
103,5,5,40
104,5,5,40
105,5,5,40
106,5,5,40
107,5,5,40
108,5,5,40
109,5,5,40
110,5,5,40
111,5,5,40
112,5,5,40
113,5,5,40
114,5,5,40
115,5,5,40
116,5,5,40
117,5,5,40
118,5,5,40
119,5,5,40
120,5,5,40
121,5,5,40
122,5,5,40
123,5,5,40
124,5,5,40
125,5,5,40
126,5,5,40
127,5,5,40
128,5,5,40
129,5,5,40
130,5,5,40
131,5,5,40
132,5,5,40
133,5,5,40
134,5,5,40
135,5,5,40
136,5,5,40
137,5,5,40
138,5,5,40
139,5,5,40
140,5,5,40
141,5,5,40
142,5,5,40
143,5,5,40
144,5,5,40
145,5,5,40
146,5,5,40
147,5,5,40
148,5,5,40
149,5,5,40
150,5,5,40
151,5,5,40
152,5,5,40
153,5,5,40
154,5,5,40
155,5,5,40
156,5,5,40
157,5,5,40
158,5,5,40
159,5,5,40
160,5,5,40
161,5,5,40
162,5,5,40
163,5,5,40
164,5,5,40
165,5,5,40
166,5,5,40
167,5,5,40
168,5,5,40
169,5,5,40
170,5,5,40
171,5,5,40
172,5,5,40
173,5,5,40
174,5,5,40
175,5,5,40
176,5,5,40
177,5,5,40
178,5,5,40
179,5,5,40
180,5,5,40
181,5,5,40
182,5,5,40
183,5,5,40
184,5,5,40
185,5,5,40
186,5,5,40
187,5,5,40
188,5,5,40
189,5,5,40
190,5,5,40
191,5,5,40
192,5,5,40
193,5,5,40
194,5,5,40
195,5,5,40
196,5,5,40
197,5,5,40
198,5,5,40
199,5,5,40
200,5,5,40
201,5,5,40
202,5,5,40
203,5,5,40
204,5,5,40
205,5,5,40
206,5,5,40
207,5,5,40
208,5,5,40
209,5,5,40
210,5,5,40
211,5,5,40
212,5,5,40
213,5,5,40
214,5,5,40
215,5,5,40
216,5,5,40
217,5,5,40
218,5,5,40
219,5,5,40
220,5,5,40
221,5,5,40
222,5,5,40
223,5,5,40
224,5,5,40
225,5,5,40
226,5,5,40
227,5,5,40
228,5,5,40
229,5,5,40
230,5,5,40
231,5,5,40
232,5,5,40
233,5,5,40
234,5,5,40
235,5,5,40
236,5,5,40
237,5,5,40
238,5,5,40
239,5,5,40
240,5,5,40
241,5,5,40
242,5,5,40
243,5,5,40
244,5,5,40
245,5,5,40
246,5,5,40
247,5,5,40
248,5,5,40
249,5,5,40
250,5,5,40
251,5,5,40
252,5,5,40
253,5,5,40
254,5,5,40
255,5,5,40
256,5,5,40
257,5,5,40
258,5,5,40
259,5,5,40
260,5,5,40
261,5,5,40
262,5,5,40
263,5,5,40
264,5,5,40
265,5,5,40
266,5,5,40
267,5,5,40
268,5,5,40
269,5,5,40
270,5,5,40
271,5,5,40
272,5,5,40
273,5,5,40
274,5,5,40
275,5,5,40
276,5,5,40
277,5,5,40
278,5,5,40
279,5,5,40
280,5,5,40
281,5,5,40
282,5,5,40
283,5,5,40
284,5,5,40
285,5,5,40
286,5,5,40
287,5,5,40
288,5,5,40
289,5,5,40
290,5,5,40
291,5,5,40
292,5,5,40
293,5,5,40
294,5,5,40
295,5,5,40
296,5,5,40
297,5,5,40
298,5,5,40
299,5,5,40
300,5,5,40
301,5,5,40
302,5,5,40
303,5,5,40
304,5,5,40
305,5,5,40
306,5,5,40
307,5,5,40
308,5,5,40
309,5,5,40
310,5,5,40
311,5,5,40
312,5,5,40
313,5,5,40
314,5,5,40
315,5,5,40
316,5,5,40
317,5,5,40
318,5,5,40
319,5,5,40
320,5,5,40
321,5,5,40
322,5,5,40
323,5,5,40
324,5,5,40
325,5,5,40
326,5,5,40
327,5,5,40
328,5,5,40
329,5,5,40
330,5,5,40
331,5,5,40
332,5,5,40
333,5,5,40
334,5,5,40
335,5,5,40
336,5,5,40
